InstanceId|Name|InstanceType|AvailabilityZone|VpcId|SubnetId|PrivateIpAddress|State|acc_id|Launch_date_Time|ImageId|Owner|CostCenter|ClarityID|Environment|APPType|OSType|BillingContact|InstanceState|Stack|ServerType|BackupID|SchedulerID|TerminationDate|Compliance|ExceptionList|ADJoined|CreationDate|ChargeID|SupportScope|Day2Operation|aws:cloudformation:logical-id|aws:cloudformation:stack-name|aws:autoscaling:groupName|aws:ec2:fleet-id|aws:ec2launchtemplate:id|aws:ec2launchtemplate:version|aws:eks:cluster-name|aws:elasticmapreduce:instance-group-role|aws:elasticmapreduce:job-flow-id|Component|RITM|ServiceNowCatalog|ServiceNowInstanceName|vmw:provisioning:blueprint|vmw:provisioning:blueprintResourceName|vmw:provisioning:blueprintVersion|vmw:provisioning:cloudZone|vmw:provisioning:constraints.placement|vmw:provisioning:deployment|vmw:provisioning:flavorMapping|vmw:provisioning:imageMapping|vmw:provisioning:org|vmw:provisioning:project|vmw:provisioning:requester|Purpose|SchedulerID-RITM
i-05bd2ef515be60fb0|GLUSVN-ST910832|m6a.xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.75|running|128010802554|2023-11-15 11:17:10|ami-01f5bba12063f653c|CIT|430000474|046074|PPRD|Hadoop/CentrifyY|windows/2016|KHANAR5|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|7/06/2022|null|TIS|UTC:15/11/23-11:15:26-RAWATVIB-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-06dcc9320320b1957|GLUSVN-SP910880|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.120.123|running|128010802554|2023-11-25 07:26:07|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|07/26/2022|null|TIS|UTC:25/11/23-07:16:06-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0dc54d217ba6019e8|GLUSVN-ST912012|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.251|running|128010802554|2024-08-26 05:50:29|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|01/26/2022|null|TIS|UTC:14/03/24-18:17:31-HARSHDA1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6268172
i-0edff3e8a2d3d5694|GLUSVN-ST914928|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.201.156|running|128010802554|2024-08-26 05:50:37|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|01/26/2022|null|TIS|UTC:14/03/24-17:20:27-HARSHDA1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6268172
i-071c28c104ff884b9|GLUSVN-ST911916|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.155|running|128010802554|2024-08-26 05:50:46|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|01/26/2022|null|TIS|UTC:30/10/23-10:55:38-VELUMSU1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6268172
i-0356ef2cb5d6cfbf0|GLUSVN-ST911900|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.139|running|128010802554|2024-08-26 05:50:55|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|01/26/2022|null|TIS|UTC:30/10/23-10:54:24-NAMACYU1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6268172
i-0f30b995871daa56b|GLUSVN-ST914963|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.201.191|running|128010802554|2024-08-26 05:51:04|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|01/26/2022|null|TIS|UTC:27/03/24-10:13:10-THATIMA2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6268172
i-0eb7a42c3ed1bd7aa|GLUSVN-ST911972|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.211|running|128010802554|2024-08-26 05:51:13|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|01/26/2022|null|TIS|UTC:27/03/24-10:09:32-THATIMA2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM6268172
i-04f4d864a47cb93b5|GLUSVN-ST911963|r6a.16xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.202|running|128010802554|2023-11-01 14:02:46|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-14:00:29-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0b888b54b1efc4479|GLUSVN-ST912009|r6a.xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.248|running|128010802554|2023-11-01 14:50:43|ami-4e3a0734|Technology Architecture and Digital|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-14:49:29-SINGHN1R-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0597382d1c6a172ca|GLUSVN-ST911875|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.114|running|128010802554|2023-11-01 14:43:51|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-14:28:06-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0ab0f75e97f86c1e0|GLUSVN-ST911918|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.157|running|128010802554|2023-11-01 14:22:35|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-13:35:11-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0468e8db080792d1d|GLUSVN-ST914987|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.201.215|running|128010802554|2023-11-01 13:49:39|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-13:35:11-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-077662a9e4470d8e3|GLUSVN-ST914837|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.201.65|running|128010802554|2023-11-01 14:03:52|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-13:35:11-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-014d4814104cfdb29|GLUSVN-ST911792|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-913e31e6|10.180.200.31|running|128010802554|2023-11-01 13:43:26|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|050820|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SUNDASH6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|02/22/2022|null|TIS|UTC:01/11/23-13:35:11-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-030836cecccea6d53|GLUSVN-ST913799|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.113.31|running|128010802554|2023-11-01 14:34:00|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/17/2022|null|TIS|UTC:01/11/23-14:26:17-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-089c0ecfb1ed25b48|GLUSVN-ST910941|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.184|running|128010802554|2023-11-01 14:53:58|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/17/2022|null|TIS|UTC:01/11/23-14:26:17-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-064f4ab56e2a77aaf|GLUSVN-ST913877|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.113.109|running|128010802554|2023-11-01 14:48:00|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM7215372_20250130/EXC_NVS-EC2-EXC031_NA_RITM7215372_20250130|YES|10/17/2022|null|TIS|UTC:01/11/23-14:26:17-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0568e819253bbb24b|GLUSVN-ST910828|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.71|running|128010802554|2023-11-01 14:41:02|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/17/2022|null|TIS|UTC:01/11/23-14:26:17-SOMASSO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0bbfb1df00e46bd85|GLUSVN-ST910891|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.134|running|128010802554|2023-11-01 14:36:37|ami-4e3a0734|Technology Architecture and Digital|20103760|046143|PPRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|GUPTAAJ6|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/17/2022|null|TIS|UTC:01/11/23-14:28:06-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0328a201a05b6f697|GLUSVN-ST913884|m6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.113.116|stopped|128010802554|2024-07-08 05:52:35|ami-4e3a0734|Technology Architecture and Digital|I430002123|046374|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|PEREZIS1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|10/19/2022|null|TIS|UTC:17/07/24-06:18:26-NARADSA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7089556
i-053bd38a437a026a2|GLUSVN-ST913927|m6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.113.159|stopped|128010802554|2024-07-08 05:52:44|ami-4e3a0734|Technology Architecture and Digital|I430002123|046374|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|PEREZIS1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|10/19/2022|null|TIS|UTC:17/07/24-06:19:11-NARADSA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7089556
i-0398d2d57aa401313|GLUSVN-SP910810|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.120.53|running|128010802554|2023-11-25 06:32:03|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/21/2022|null|TIS|UTC:25/11/23-06:30:18-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-071afe79d07a80d7e|GLUSVN-SP910919|r6a.xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.120.162|running|128010802554|2023-11-25 07:02:09|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/21/2022|null|TIS|UTC:25/11/23-07:00:55-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-02b0c10f18ad10370|GLUSVN-SP910772|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.120.15|running|128010802554|2023-11-25 06:03:21|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/27/2022|null|TIS|UTC:25/11/23-06:01:22-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-06379439868373ef9|GLUSVN-SP913931|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.163|running|128010802554|2023-11-25 06:17:01|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/Centrify|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/27/2022|null|TIS|UTC:25/11/23-06:01:22-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0898ee9cf83c5a48e|GLUSVN-SP913932|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.164|running|128010802554|2023-11-25 06:08:10|ami-4e3a0734|Technology and Infrastructure Service|1-42165.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|10/27/2022|null|TIS|UTC:25/11/23-06:07:12-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-05dcd3daf899ad1e7|ASG-GLASSBOX-APP-USNV-PRD-10|t2.medium|us-east-1c|vpc-0e66a16a|subnet-ef72e599|10.180.36.126|running|128010802554|2022-11-02 00:46:56|ami-0a98bfb71267a86ef|CommercialIT|430000474|050495|PRD|ASG|amazonlinux/2|KUMARR1U|null|null|null|null|null|null|N|null|null|null|null|null|null|NodeGroup|GLASSBOX-EKS-NVSGISRSA-DATALAB-USNV-PRD01-054|ASG-GLASSBOX-APP-USNV-PRD-10|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-08039a0c40b6f8348|GLUSVN-SP913855|t3.medium|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.87|running|128010802554|2024-08-26 05:51:22|ami-4e3a0734|Technology Architecture and Digital|1-42165.1.01|050495|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|11/11/2022|null|TIS|UTC:15/03/24-20:57:10-PMU6-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5846722
i-0e77358d44b801c6f|GLUSVN-ST913765|m6a.2xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.97.248|stopped|128010802554|2024-07-01 05:52:03|ami-4e3a0734|Technology Architecture and Digital|I430002123|046374|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|PEREZIS1|null|null|null|EBS-NVS-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|10/18/2022|null|TIS|UTC:15/07/24-06:08:22-NARADSA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7079048
i-02f0523a6ef7a377e|GLUSVN-ST910540|m6a.2xlarge|us-east-1b|vpc-0e66a16a|subnet-74bfeb5f|10.180.96.34|stopped|128010802554|2024-07-01 05:52:12|ami-4e3a0734|Technology Architecture and Digital|I430002123|046374|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|PEREZIS1|null|null|null|EBS-NVS-D-35_GMTmin5|SCH-NVS-WRKDAYS_GMTmin5|null|null|null|YES|10/18/2022|null|TIS|UTC:15/07/24-06:26:50-NARADSA1-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7079048
i-0fae0a883a157381f|ASG-GLASSBOX-APP-USNV-PRD-10|t2.medium|us-east-1c|vpc-0e66a16a|subnet-ef72e599|10.180.37.147|running|128010802554|2023-02-09 04:55:01|ami-0a98bfb71267a86ef|CommercialIT|430000474|050495|PRD|ASG|amazonlinux/2|KUMARR1U|null|null|null|null|null|null|N|null|null|null|null|null|null|NodeGroup|GLASSBOX-EKS-NVSGISRSA-DATALAB-USNV-PRD01-054|ASG-GLASSBOX-APP-USNV-PRD-10|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0e60c8266f47f5112|GLUSVN-ST912290|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-873e31f0|10.180.5.28|running|128010802554|2024-01-18 14:17:54|ami-0d7bbdb01c92d1ec5|Technology Architecture and Digital|W1-42763.1.01|046143|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM6031302_20241231/EXC_NVS-EC2-EXC031_NA_RITM6031302_20241231|YES|04/11/2023|null|TIS|UTC:18/01/24-14:15:40-LADEBH1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-00025cb4452a72af3|GLUSVN-ST912348|r6a.2xlarge|us-east-1c|vpc-0e66a16a|subnet-873e31f0|10.180.5.86|running|128010802554|2023-11-01 13:36:42|ami-0d7bbdb01c92d1ec5|Technology Architecture and Digital|W1-42763.1.01|046143|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM6031302_20241231/EXC_NVS-EC2-EXC031_NA_RITM6031302_20241231|YES|04/11/2023|null|TIS|UTC:01/11/23-13:35:11-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0a493132798a71a60|GLUSVN-SP913871|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.103|running|128010802554|2023-11-25 06:03:59|ami-04fd20ad1ed1a5070|Technology and Infrastructure Service|W1-42763.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|05/04/2023|null|TIS|UTC:25/11/23-05:55:49-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0805d258d60c7e861|GLUSVN-SP913913|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.145|running|128010802554|2023-11-25 06:38:30|ami-04fd20ad1ed1a5070|Technology and Infrastructure Service|W1-42763.1.01|046143|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|RAJAMRA1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|05/04/2023|null|TIS|UTC:25/11/23-06:30:18-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0894189fb1d25b54a|GLUSVN-SP910956/ASG/ASG-AEBRAIN-CLUSTER-USNV-PRD01-003|m5.8xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.120.199|running|128010802554|2023-10-20 10:10:31|ami-092d99a37cf9602fa|NARAYSU3|868527|045448|PRD|ECSCluster|amazonlinux/2|STARIGR2|null|null|null|null|null|null|N|null|null|null|null|null|null|AEBRAINECSAutoScalingGroup|AEBRAIN-ECS-NVSGISRSA-CLUSTER-USNV-PRD01-003|ASG-AEBRAIN-CLUSTER-USNV-PRD01-003|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0b4e41358a708bb29|GLUSVN-SP913775|r6a.4xlarge|us-east-1c|vpc-0e66a16a|subnet-ec72e59a|10.180.121.7|running|128010802554|2024-02-23 17:56:37|ami-05081308fb4a7aa19|Technology Architecture and Digital|null|054072|PRD|Amazon Elastic Compute Cloud/CentrifyY|windows/2019|SURESIN1|null|null|null|EBS-AWSBKP-D-35_GMTmin5|NOT_REQUESTED|null|null|null|YES|11/27/2023|null|TIS|UTC:23/02/24-17:56:31-BASHAAM1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0ed4ee0a1ea64b3fb|GLUSVN-ST910966/ASG/ASG-GLASSBOX-ECSCLUSTER-USNV-PPRD02-074|r6a.xlarge|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.209|running|128010802554|2023-12-27 12:20:47|ami-092d99a37cf9602fa|Commercial IT|430000474|046074|PPRD|ASG|amazonlinux/2|SCURAED1|null|null|null|null|null|null|N|null|null|null|null|null|null|ECSAutoScalingGroup|GLASSBOX-ECS-NVSGISRSA-ECSEC2-CLUSTER-PPRD02-074|ASG-GLASSBOX-ECSCLUSTER-USNV-PPRD02-074|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-05a207e03c6c9dbfd|GLUSVN-ST910890/ASG/ASG-GLASSBOX-ECSCLUSTER-USNV-UAT02-079|r6a.large|us-east-1c|vpc-0e66a16a|subnet-983e31ef|10.180.112.133|running|128010802554|2024-01-05 11:48:51|ami-092d99a37cf9602fa|Commercial IT|430000474|046074|UAT|ASG|amazonlinux/2|KUMARR1U|null|null|null|null|null|null|N|null|null|null|null|null|null|ECSAutoScalingGroup|GLASSBOX-ECS-NVSGISRSA-CLUSTER-USNV-UAT02-079|ASG-GLASSBOX-ECSCLUSTER-USNV-UAT02-079|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
